clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
CSRP1	n/d	n/d	LIM	n/d	n/d	n/d	0	IPI00442073.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	120	2	20567	2	1	1	1	0	0.986	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1164492&representative=IPI00442073.5	7877091.594	9892546.585	10250396.308	10182551.405	9472145.665	9643188.769	4091943.639	3589801.529	4447092.187	4392204.188	P0140703A	1.0	1.255863	1.301292	1.292679	1.202493	1.224207	0.519474	0.455727	0.56456	0.557592	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.328679091617	0.379944728146	0.370364067412	0.266028495746	0.291847522593	-0.944876551744	-1.13375824789	-0.824801179784	-0.842718232467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6679338314	13.3974616308	13.8820969967	13.790214742	12.8281132687	13.0597566988	5.5417133928	4.86166305448	6.02269056124	5.94835582303	1	6.562	n/d	
SLC22A16	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00414651.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	477	1	64614	9	9	9	0	0	0.897666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1160872&representative=IPI00414651.3	290303898.745	315541527.029	317971398.544	327334108.127	292448703.83	308213587.996	129713688.555	136857115.457	109482382.932	100498719.725	P0140703A	1.0	1.086837	1.095525	1.125894	1.008009	1.061726	0.446165	0.470406	0.377	0.343434	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.120135586248	0.131622407162	0.171071007815	0.011508519986	0.0864114973622	-1.16435075098	-1.08802163311	-1.40736357139	-1.54189522153	0.0	0.043	0.124	0.137	0.122	0.169	0.105	0.13	0.075	0.13	12.4681432	13.5520637565	13.6564233126	14.0585384903	12.5602595548	13.2373391055	5.57102006173	5.87782017684	4.70211400597	4.3162783358	9	7.6774	0.3416	
GOLIM4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00004962.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	156	1	81880	6	3	3	3	0	0.907	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=68300&representative=IPI00004962.2	23792407.82	23320610.026	30811887.312	23979653.0	25266250.872	20457123.0	35345959.776	41652073.862	52943763.601	59777467.202	P0140703A	1.0	0.98017	1.29503	1.00787	1.061946	0.859817	1.485598	1.750646	2.225238	2.51246	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0288961039381	0.372985519031	0.0113095649783	0.086710406902	-0.217898459824	0.571043778146	0.807887384356	1.15395964757	1.32910062783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05279547863	6.91294022003	9.13358333323	7.108300662	7.48968751966	6.06411531324	10.477620726	12.3469453126	15.6941466106	17.7198648239	3	6.3835	0.8862	
SCARB1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00177968.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	631	1	56973	18	12	15	3	0	0.885933333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159858&representative=IPI00177968.2	689775186.699	722961863.309	756466404.628	758110968.3	650519030.557	687667105.484	326878825.609	318738910.615	240852444.302	233442854.095	P0140703A	1.0	1.04632	1.096498	1.097851	0.941927	0.995002	0.474651	0.463344	0.350213	0.340005	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0653241439461	0.132903180554	0.134682265502	-0.0863128405896	-0.00722866934446	-1.07506097224	-1.10984440503	-1.5136954569	-1.55637213258	0.0	0.133	0.14	0.114	0.129	0.15	0.159	0.149	0.157	0.172	12.808211936	13.4244445806	14.046579552	14.0771169219	12.0792770927	12.769067659	6.06970699516	5.91855955119	4.47231099554	4.3347247159	12	8.0061	0.3865	
SLC26A2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00032107.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	353	1	81649	9	9	9	0	0	0.782333333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=43842&representative=IPI00032107.1	214106510.311	222391614.111	234233792.849	222742840.391	169828997.601	185573463.563	13415862.161	14591021.036	9713166.732	9935379.277	P0140703A	1.0	1.038994	1.091065	1.038279	0.795701	0.874155	0.062045	0.06759	0.044591	0.045751	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0551873229666	0.125737052518	0.0541941680034	-0.329701682779	-0.194038982318	-4.01054123673	-3.88704637548	-4.48710363581	-4.4500529124	0.0	0.098	0.19	0.103	0.238	0.264	0.106	0.12	0.09	0.091	16.5137770064	17.1527970737	18.0661700424	17.1798867332	13.0987058335	14.3130575111	1.03474927387	1.12538786109	0.749164839524	0.766303825213	9	7.133	0.4721	
TXN	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00216298.6	 	P0140703A	46381	QV1_46381	R1	s01	F1	74	1	11737	3	1	1	2	0	0.514	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1171869&representative=IPI00216298.6	410996.123	14316924.169	860272.838	5646300.59	1480659.102	2037586.526	2988465.806	3588189.704	5958459.439	5670829.07	P0140703A	1.0	34.834694	2.093141	13.738087	3.602611	4.957678	7.271275	8.730471	14.497605	13.797768	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	5.1224529851	1.06566949896	3.78010922075	1.84904288194	2.30966457177	2.86220835932	3.12605948788	3.85774268202	3.78636300278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.956724207511	33.3271949857	2.00255866934	13.1435606202	3.44670503365	4.74313076263	6.95660474617	8.35265288125	13.870209634	13.2006584596	1	5.7555	n/d	
PCNA	n/d	n/d	n/d	n/d	DDB1*, SYNTH*	n/d	0	IPI00021700.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	110	1	28769	2	2	2	0	0	0.893	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=64874&representative=IPI00021700.3	85537514.196	85063625.105	96141271.137	96025927.405	87276456.043	78747927.505	9908627.283	10347492.883	6462163.093	6253043.472	P0140703A	1.0	0.99446	1.123966	1.122618	1.02033	0.920624	0.11584	0.12097	0.075548	0.073103	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.00801475194519	0.168598394657	0.166867096697	0.0290358309866	-0.119316041822	-3.10979458735	-3.04727878472	-3.72646262668	-3.77392557708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.2265910362	15.1422337171	17.1141730159	17.0936405998	15.5361412562	14.0179720949	1.76384147688	1.84196424061	1.15033404409	1.11310851823	2	6.9958	0.2378	
NCL	n/d	n/d	RRM	n/d	n/d	n/d	0	IPI00604620.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	575	1	76614	24	13	13	11	0	0.771538461538	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1154443&representative=IPI00604620.3	370231794.215	339833973.732	467419245.521	404723899.776	354170198.296	349445233.148	54094992.446	58967556.138	69959468.692	70691047.538	P0140703A	1.0	0.918127	1.262986	1.093672	0.957361	0.943783	0.146475	0.159093	0.188874	0.190893	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.123234366523	0.336838647168	0.12918012851	-0.0628650586778	-0.0834729098892	-2.77127364494	-2.65205773557	-2.40450397788	-2.38916389445	0.0	0.117	0.121	0.087	0.12	0.086	0.084	0.095	0.11	0.106	14.5787099977	13.3817274146	18.4056845854	15.9369142688	13.9462485164	13.7601923815	2.13011205283	2.32198021251	2.75481150347	2.78361906674	13	7.5537	0.0953	
USP24	ubiquitin-specific peptidase 24	PROTEASE	UCH_2_3, UCH_2_2, UCH_2_1, UCH, UBA_like, UBA	n/d	n/d	Cysteine	0	IPI00902614.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	226	1	294365	4	4	4	0	0	0.75675	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1147903&representative=IPI00902614.2	16281240.118	18240196.317	21763627.934	20217309.564	10711436.348	12479376.626	468656.116	1040716.47	931568.97	1393609.75	P0140703A	1.0	1.12032	1.33673	1.241755	0.657901	0.766488	0.028785	0.063921	0.057217	0.085596	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.163910871992	0.418708091461	0.312380555884	-0.604057589277	-0.383664889404	-5.11853897752	-3.96756621136	-4.12741233347	-3.54631281038	0.0	0.221	0.135	0.121	0.245	0.299	0.091	0.199	0.039	0.131	15.7264520592	17.6186562479	21.0220258934	19.5283987779	10.3464409953	12.0541381869	0.452686520627	1.00525374935	0.8998254826	1.34612208675	4	5.7823	0.1665	
SLC2A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00220194.6	 	P0140703A	46381	QV1_46381	R1	s01	F1	866	1	54084	26	15	22	3	0	0.879818181818	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1167654&representative=IPI00220194.6	525487029.399	532871179.575	601816532.754	562679207.587	498985667.998	515731056.541	262754150.26	261873216.316	271071126.486	249756145.116	P0140703A	1.0	1.011709	1.144327	1.069111	0.950975	0.980671	0.501224	0.498687	0.516186	0.475151	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0167943842728	0.19449937193	0.0964116480407	-0.0725206800372	-0.0281588792154	-0.99647259832	-1.00379350023	-0.954037081709	-1.07354202917	0.0	0.104	0.112	0.103	0.12	0.113	0.085	0.071	0.091	0.087	12.2690619624	12.4414669714	14.0512018704	13.1374242876	11.6503086404	12.0412796789	6.13477930009	6.11421126978	6.3289639154	5.83130210355	15	8.4523	0.1573	
ETFB	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00556451.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	258	1	37434	5	5	5	0	0	0.8846	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=45132&representative=IPI00556451.2	84745592.71	84965690.46	103275452.034	84434754.107	104835366.289	90735178.075	92646948.74	103293602.466	23964922.379	23915786.283	P0140703A	1.0	1.002597	1.218653	0.996332	1.235458	1.064566	1.087439	1.218867	0.282787	0.277907	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00374182236515	0.285287390564	-0.00530153437896	0.305045966376	0.0902653954652	0.120934475108	0.285540710939	-1.82221229534	-1.84732592088	0.0	0.139	0.3	0.242	0.203	0.237	0.655	0.779	0.53	0.619	10.6355646168	10.6631868655	12.9610603727	10.5965543988	13.1568294779	11.3872570664	11.6271841209	12.9633382504	3.00759570318	3.00142912735	5	6.7231	0.3604	
ACAA2	n/d	n/d	Thiolase-like	n/d	n/d	n/d	0	IPI00873829.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	139	1	41924	5	5	5	0	0	0.7684	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1159809&representative=IPI00873829.1	58561879.042	68197227.681	81680149.219	79257537.802	79180448.773	85451265.6	121400594.674	129958415.78	93083886.821	78522318.939	P0140703A	1.0	1.164533	1.401472	1.353398	1.365263	1.459162	2.073031	2.243104	1.589496	1.340844	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.219751522556	0.486942921063	0.436586161702	0.449178894184	0.545140063943	1.0517416906	1.16549651155	0.668569385908	0.423141397184	0.0	0.252	0.408	0.35	0.775	0.929	1.768	2.134	1.439	1.308	6.69054026256	7.79135343774	9.33174167122	9.05496470486	9.04615748656	9.76258177394	13.8696978282	14.847406324	10.6345886225	8.97096788841	5	6.9551	0.1097	
TOR1AIP2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00168878.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	37	2	51263	1	1	1	0	0	0.734	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=36499&representative=IPI00168878.1	21131412.774	20447223.114	28408003.131	22239689.967	25290906.725	22151138.183	12817300.991	11841710.093	12148504.51	10405627.926	P0140703A	1.0	0.967622	1.344349	1.052447	1.196839	1.048256	0.606552	0.560384	0.574903	0.492425	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0474845238642	0.426907717884	0.073747582686	0.259229092529	0.0679910878952	-0.721296761287	-0.835512330143	-0.798609535742	-1.0220240868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.3073850568	10.9412762679	15.201076877	11.9004224039	13.5331235935	11.8530384864	6.85851718691	6.33648006334	6.50064526343	5.56803480087	1	6.533	n/d	
TCP1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00290566.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	767	1	60344	17	13	13	4	0	0.809307692308	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=16219&representative=IPI00290566.1	359547975.675	353489228.748	452030515.026	549267975.721	419823214.849	449496452.824	58375728.22	62375464.936	41921889.458	38421568.575	P0140703A	1.0	0.980017	1.259024	1.523371	1.168629	1.248172	0.163366	0.174076	0.115114	0.105896	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.029121319534	0.332305784527	0.607267336887	0.224816995899	0.31981675347	-2.61382033622	-2.52221078373	-3.11886479224	-3.23927999932	0.0	0.14	0.168	0.271	0.149	0.24	0.104	0.104	0.134	0.111	12.9113196468	12.6937508562	16.2323552473	19.7241394363	15.0757954119	16.141357413	2.09626458123	2.23989459096	1.5054094352	1.37971338114	13	7.0664	0.1759	
TLR6	n/d	n/d	TIR, LRRCT, LRR	transmembrane	n/d	n/d	0	IPI00294125.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	92	1	91890	3	2	2	1	0	0.8015	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=25892&representative=IPI00294125.1	12127211.515	12255386.253	12980612.726	12677046.961	9747635.491	10936284.712	183848.286	331774.288	0.0	138213.667	P0140703A	1.0	1.010569	1.070371	1.045339	0.803782	0.901797	0.01516	0.027358	0.0	0.011397	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0151678299406	0.0981109340937	0.0639708794428	-0.315123825032	-0.149125384305	-6.04358643627	-5.19189342357	n/d	-6.45520207194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9901218212	17.1696935563	18.1857297744	17.7604366786	13.6563557299	15.3216433389	0.257569909777	0.464813000358	0.0	0.193636190544	2	6.0297	1.4936	
MARCKS	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00219301.7	 	P0140703A	46381	QV1_46381	R1	s01	F1	276	1	31555	5	4	4	1	0	0.92425	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=38734&representative=IPI00219301.7	12288811.211	12369825.735	16909419.169	9531399.249	29776521.669	14188120.465	158144984.296	165957239.294	270762869.213	253736916.444	P0140703A	1.0	1.006593	1.376001	0.775616	2.42306	1.154556	12.869022	13.504743	22.033284	20.6478	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.00948047026277	0.46048151851	-0.366585530119	1.27683012936	0.207338150559	3.68583051291	3.75539428	4.46161263566	4.36791616718	0.0	0.288	0.303	0.346	0.914	0.45	4.721	5.303	7.512	6.697	1.30224145205	1.31082653563	1.79188582149	1.01003937525	3.15540861923	1.50351065526	16.7585741573	17.5864363579	28.6926559381	26.8884210878	4	7.1538	0.9512	
ATP11B	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00240793.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	875	1	134190	19	14	15	4	0	0.8904	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1149530&representative=IPI00240793.1	270360610.006	284566375.058	313508997.998	314857682.031	298281175.934	319377136.527	25844532.024	30069559.336	15413403.923	13143171.607	P0140703A	1.0	1.05345	1.16096	1.165179	1.104728	1.18306	0.094347	0.110626	0.057087	0.0483	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0751218410049	0.215318266092	0.220551605159	0.143691200969	0.242523243168	-3.40587954533	-3.17623759844	-4.13069394105	-4.37183300071	0.0	0.075	0.107	0.082	0.102	0.097	0.053	0.05	0.043	0.036	14.3395228016	15.0929753547	16.6280488315	16.6995810175	15.8203879015	16.9392861313	1.37075536353	1.59484449943	0.817503914489	0.697094184465	14	7.1929	0.5451	
LRRC59	n/d	n/d	LRR	transmembrane	n/d	n/d	0	IPI00396321.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	175	1	34930	4	2	2	2	0	0.8165	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=20188&representative=IPI00396321.1	51426248.144	52878159.545	68070906.13	52603623.728	76701619.474	52857656.276	11416769.884	12049673.667	11054078.272	10965717.225	P0140703A	1.0	1.028233	1.323661	1.022894	1.491488	1.027834	0.222003	0.23431	0.21495	0.213232	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0401672196443	0.404533683896	0.0326566498753	0.576752370291	0.0396072813461	-2.17134892256	-2.09350956731	-2.21792698457	-2.22950413345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8557761513	13.2187318138	17.0166862878	13.1501020549	19.1742327311	13.2136063098	2.85401800242	3.01223427627	2.76335064199	2.74126173056	2	6.7152	0.5776	
OXCT1	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00026516.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	89	1	56158	2	1	1	1	0	0.895	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1155916&representative=IPI00026516.1	32159967.333	32838487.493	40409100.056	34966599.979	32276911.162	31650886.662	1700751.793	2995241.147	4009063.173	4211780.355	P0140703A	1.0	1.021098	1.256503	1.087271	1.003636	0.98417	0.052884	0.093136	0.12466	0.130963	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.030121335686	0.329414115771	0.120711573877	0.00523612565046	-0.0230205547563	-4.24102488733	-3.42451726708	-3.00392947703	-2.93276881943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.8053340406	15.1177011994	18.6029487659	16.0974104106	14.8591709252	14.5709709484	0.782967163951	1.37890518526	1.84563369892	1.93895766173	1	6.7903	n/d	
PIPSL	PIP5K1B	KINASE	VWA, PIPKc	n/d	n/d	Lipid Kinase	0	IPI00419692.4	 	P0140703A	46381	QV1_46381	R1	s01	F1	83	1	95048	3	1	1	2	0	0.613	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1152957&representative=IPI00419692.4	24566328.911	24265604.415	29735392.482	30818960.083	25440305.272	26293581.533	2007647.129	977389.516	2099963.832	809418.802	P0140703A	1.0	0.987759	1.210413	1.25452	1.035576	1.07031	0.081724	0.039786	0.085481	0.032948	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0177690084592	0.275499387491	0.327135470883	0.0504334355475	0.098028713158	-3.61309637093	-4.65159532895	-3.5482524043	-4.92366529594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.7090913557	14.5290325402	17.8040685729	18.4528547587	15.2323847702	15.7432839982	1.20207887542	0.585212049104	1.25735350856	0.484639570967	1	6.5271	n/d	
CD36	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00418495.5	 	P0140703A	46381	QV1_46381	R1	s01	F1	462	1	53053	10	7	7	3	0	0.889142857143	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=11478&representative=IPI00418495.5	339591145.447	328988582.037	337342969.031	357799687.488	307587574.953	319302692.286	106518192.514	101667283.543	78071402.397	73402123.909	P0140703A	1.0	0.968444	0.994107	1.054656	0.905759	0.939608	0.311674	0.296641	0.229898	0.215557	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0462594670791	-0.00852695128752	0.0767725079155	-0.142800858917	-0.0898690981069	-1.68189028524	-1.75321008237	-2.12093417952	-2.21385868152	0.0	0.067	0.119	0.081	0.147	0.137	0.126	0.135	0.077	0.078	14.4490167733	13.9978960105	14.3533607493	15.2237587914	13.0873201181	13.5857781289	4.53216513719	4.32576733788	3.32180334462	3.12313360868	7	7.6037	0.2408	
NCAPG	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00106495.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	39	2	114334	1	1	1	0	0	0.548	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=24330&representative=IPI00106495.1	551393.961	608337.85	640632.421	544116.01	387134.328	567902.474	0.0	0.0	0.0	61223.851	P0140703A	1.0	1.103273	1.161842	0.986801	0.702101	1.02994	0.0	0.0	0.0	0.111035	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.14178982358	0.216413888609	-0.0191689172567	-0.510249512053	0.0425602944728	n/d	n/d	n/d	-3.17091358617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4069167552	18.1013017369	19.0622377927	16.1903588226	11.5193149396	16.8981332314	0.0	0.0	0.0	1.82173672154	1	4.7608	n/d	
PIK3R4	PIK3R4	KINASE	WD40, STYKc	n/d	n/d	Other	0	IPI00024006.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	153	1	153103	3	3	3	0	0	0.753	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=30170&representative=IPI00024006.3	31672207.4	33872755.286	37670589.074	37447702.738	26831897.53	29491985.089	2620172.268	2440007.617	3322614.202	3563121.002	P0140703A	1.0	1.069479	1.189389	1.182352	0.847175	0.931163	0.082728	0.077039	0.104906	0.1125	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.096908154412	0.250220638201	0.241659606627	-0.239268078631	-0.102894361359	-3.59548048524	-3.69826721329	-3.25283090103	-3.15200309345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1590220243	16.2122531253	18.0299807408	17.9233023893	12.8423421985	14.1155191951	1.25407265166	1.16784184754	1.59027696524	1.70538886231	2	5.6854	0.5334	
TBCE	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00018402.1	 	P0140703A	46381	QV1_46381	R1	s01	F1	68	2	59346	1	1	1	0	0	1.0	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=44125&representative=IPI00018402.1	3073910.859	2916500.859	4554988.329	3611251.737	3666323.271	3705358.277	108332.295	402738.052	426293.999	105424.247	P0140703A	1.0	0.948792	1.481822	1.174807	1.192723	1.205422	0.035242	0.131018	0.138681	0.034296	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0758362494311	0.567372158075	0.232423766992	0.254259028006	0.269538300585	-4.82656038957	-2.93216306384	-2.85015795022	-4.86581586751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6187774326	12.9213818821	20.1806022055	15.9994339183	16.2434250419	16.4163672914	0.479959726238	1.78430674974	1.88866995808	0.46707579424	1	6.2141	n/d	
MCM3	n/d	n/d	Nucleic_acid_OB, MCM, AAA	n/d	n/d	n/d	0	IPI00013214.2	 	P0140703A	46381	QV1_46381	R1	s01	F1	143	1	95908	3	2	2	1	0	0.594	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=44130&representative=IPI00013214.2	17086867.904	17621765.315	21404874.869	19911673.719	16781463.676	17948543.711	2997487.548	2874365.707	2116904.212	3008329.764	P0140703A	1.0	1.031305	1.252709	1.16532	0.982126	1.050429	0.175426	0.168221	0.123891	0.176061	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0444710610422	0.325051320474	0.220726177215	-0.0260199706385	0.0709786514831	-2.5110655085	-2.57157027809	-3.01285670747	-2.50585272767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0341260186	14.4734585935	17.5806773372	16.3542516852	13.7832853469	14.7418547218	2.4619560603	2.3608311823	1.73869784957	2.47086120468	2	5.9456	1.2832	
AGT	n/d	n/d	SERPIN	n/d	n/d	n/d	0	IPI00032220.3	 	P0140703A	46381	QV1_46381	R1	s01	F1	323	1	53154	5	4	4	1	0	0.93925	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46381&cluster_id=1161142&representative=IPI00032220.3	58532028.666	65020388.323	72462413.307	59351927.67	68517982.38	57399711.319	45193631.793	49037033.811	36755371.137	39110296.85	P0140703A	1.0	1.110851	1.237996	1.014008	1.170607	0.980655	0.772118	0.837781	0.627953	0.668186	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.151665318998	0.308006653171	0.0200690345057	0.22725681084	-0.0281824174958	-0.373106748682	-0.255354929132	-0.671271512211	-0.581678339605	0.0	0.077	0.1	0.175	0.244	0.273	0.18	0.273	0.124	0.121	10.6155365278	11.792284037	13.1419910241	10.7642357618	12.4266177227	10.4101762074	8.19644663026	8.89349703912	6.66605948554	7.09315556432	4	6.4505	0.4442	
