clustername	focusname	focusgroup	domain	subcellular_location	complex	focussubclass	talistnumber	representative	samesetproteins	pname	msexperiment_id	quantanalrun	msruns	mssamples	msfractions	proteinscore	msrank	mw	totalpsm	qupm	qusm	qusmsfiltered	qusmscancelled	means2i	link2fcpage	sumionarea_protein_126	sumionarea_protein_127L	sumionarea_protein_127H	sumionarea_protein_128L	sumionarea_protein_128H	sumionarea_protein_129L	sumionarea_protein_129H	sumionarea_protein_130L	sumionarea_protein_130H	sumionarea_protein_131L	ref_BC_pname	rel_fc_protein_126	rel_fc_protein_127L	rel_fc_protein_127H	rel_fc_protein_128L	rel_fc_protein_128H	rel_fc_protein_129L	rel_fc_protein_129H	rel_fc_protein_130L	rel_fc_protein_130H	rel_fc_protein_131L	ic50	ic50confidence	inhibitn	hill	ic50final	qcval	link2curve	log2_rel_fc_protein_126	log2_rel_fc_protein_127L	log2_rel_fc_protein_127H	log2_rel_fc_protein_128L	log2_rel_fc_protein_128H	log2_rel_fc_protein_129L	log2_rel_fc_protein_129H	log2_rel_fc_protein_130L	log2_rel_fc_protein_130H	log2_rel_fc_protein_131L	deltaconf_126	deltaconf_127L	deltaconf_127H	deltaconf_128L	deltaconf_128H	deltaconf_129L	deltaconf_129H	deltaconf_130L	deltaconf_130H	deltaconf_131L	fractionabundance_126	fractionabundance_127L	fractionabundance_127H	fractionabundance_128L	fractionabundance_128H	fractionabundance_129L	fractionabundance_129H	fractionabundance_130L	fractionabundance_130H	fractionabundance_131L	ms1seqs	ms1intensity	ms1maxminusmin	
RUVBL2	n/d	n/d	AAA	n/d	INO80*, INO80/SCRAP, INO80/TIP60, MLL*, SRCAP*, TRRAP*, URI*	n/d	0	IPI00009104.7	 	P0140753A	46386	QV1_46386	R1	s01	F1	150	1	51157	4	1	1	3	0	0.596	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=15009&representative=IPI00009104.7	4607777.557	6088358.378	3327594.069	3398566.351	2956038.103	1996923.662	2222265.535	1791173.514	1900223.779	1417588.435	P0140753A	1.0	1.321322	0.722169	0.737572	0.641532	0.433381	0.482286	0.388728	0.412395	0.307651	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.401982087474	-0.469591602746	-0.43914420624	-0.640406865286	-1.20629218974	-1.05203916334	-1.36316706643	-1.27790125374	-1.70063341295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.5110029845	20.4950312388	11.2015653744	11.4404769244	9.95080931552	6.72217538673	7.48073597725	6.0295657457	6.39665789912	4.77197915354	1	5.7313	n/d	
HSP90AA1	n/d	n/d	HATPase_c	n/d	HCF1*	n/d	0	IPI00382470.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	865	1	98161	23	14	15	8	0	0.889133333333	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1150290&representative=IPI00382470.3	1002237459.67	879653409.537	432221978.308	401489494.133	146456588.546	130468674.853	67428996.298	65237461.015	65253116.426	76729223.057	P0140753A	1.0	0.878795	0.431522	0.40142	0.146095	0.12998	0.06725	0.064812	0.064413	0.076055	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.186401433474	-1.21249398164	-1.31681559682	-2.77502129114	-2.94363844179	-3.89432192211	-3.94759523565	-3.95650430357	-3.7168130932	0.0	0.103	0.062	0.054	0.049	0.047	0.042	0.042	0.041	0.043	30.6759518434	26.9239643455	13.2292207444	12.2885771918	4.48266547418	3.99331590359	2.06383090488	1.99675355693	1.99723272944	2.34848730585	14	7.7676	0.1004	
SSR4	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00019385.3	IPI00647421.1,IPI00646864.1	P0140753A	46386	QV1_46386	R1	s01	F1	51	2	20213	1	1	1	0	0	0.723	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1170249&representative=IPI00019385.3	3487127.43	2478873.202	1580397.936	1152131.133	362604.557	823528.252	297727.364	261876.603	261977.35	373497.294	P0140753A	1.0	0.710864	0.453209	0.330395	0.103984	0.236162	0.085379	0.075098	0.075127	0.107107	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.492354519984	-1.14175158385	-1.59773624085	-3.26556653668	-2.08215125048	-3.54997492463	-3.73508170319	-3.73452469661	-3.22287532409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4730045758	22.3730245583	14.2638525462	10.3985383812	3.2726807697	7.43273911372	2.6871328558	2.36356247082	2.36447176102	3.37099296744	1	5.6618	n/d	
SLC4A7	n/d	n/d	PTrfase/Anion_transptr, HCO3_cotransp, Band_3_cyto	transmembrane	n/d	n/d	0	IPI00328342.6	 	P0140753A	46386	QV1_46386	R1	s01	F1	820	1	140765	23	17	19	4	0	0.813526315789	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1149421&representative=IPI00328342.6	614479869.237	568850333.92	334358453.783	306446643.348	285233806.267	266981078.301	103208217.323	95026941.648	21091758.924	23052750.14	P0140753A	1.0	0.926544	0.545832	0.50039	0.464539	0.433884	0.167509	0.153716	0.033406	0.036903	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.110068605872	-0.873471118216	-0.998875136508	-1.10612837289	-1.20461870889	-2.57768948346	-2.70166075472	-4.90374894358	-4.76011808598	0.0	0.07	0.114	0.102	0.052	0.068	0.066	0.045	0.043	0.039	23.4648056026	21.7223755743	12.7679628127	11.7021098228	10.8920668526	10.195059945	3.94115556475	3.6287416796	0.805419425021	0.880302720594	17	7.4943	0.2383	
ACAA2	n/d	n/d	Thiolase-like	n/d	n/d	n/d	0	IPI00873829.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	92	1	41924	4	2	2	2	0	0.758	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1159809&representative=IPI00873829.1	25369140.658	22022130.358	15121123.858	15159777.809	15135971.81	13404077.968	14266744.184	9297745.222	19393257.909	19264428.039	P0140753A	1.0	0.868068	0.596044	0.597568	0.596629	0.528362	0.562366	0.366498	0.764443	0.759365	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.204120034452	-0.746509260444	-0.742825201575	-0.745093991268	-0.920401383759	-0.830418721519	-1.44812276937	-0.38751916254	-0.39713458986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0617338187	13.0746039073	8.97745594377	9.00040490877	8.98627121678	7.95804072202	8.47020820514	5.52009882934	11.5138345615	11.4373478867	2	6.8067	0.4162	
MMP14	membrane-type matrix metallopeptidase-1	PROTEASE	ZnMc, HX	transmembrane	n/d	Metalloproteinase	0	IPI00218398.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	823	1	65884	25	13	17	8	0	0.919588235294	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1156089&representative=IPI00218398.5	888162982.81	851259277.735	555271586.674	540630062.878	484426018.754	431966445.956	360748352.047	328164700.298	225644603.778	248694023.019	P0140753A	1.0	0.956355	0.625048	0.608953	0.543887	0.484825	0.404374	0.367439	0.251679	0.27703	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0643818473182	-0.677961110388	-0.715597212049	-0.878621152003	-1.04446400159	-1.3062378555	-1.44442333256	-1.99034325129	-1.85188587851	0.0	0.124	0.049	0.047	0.082	0.095	0.088	0.11	0.144	0.125	18.070574886	17.3197316522	11.2975624781	10.9996658563	9.85613768872	8.78879458044	7.33979037274	6.67684299666	4.59096786187	5.05993162701	13	8.2676	0.1304	
PROCR	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00009276.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	177	1	30715	5	3	4	1	0	0.8615	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=35849&representative=IPI00009276.2	79632008.692	81146228.42	48398267.982	47327701.267	40179252.972	37286788.339	23345408.799	22607272.696	24366859.102	22811428.166	P0140753A	1.0	1.019015	0.607774	0.59433	0.504562	0.468239	0.293166	0.283897	0.305993	0.286461	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.0271752882715	-0.718393135844	-0.750663889172	-0.986896537951	-1.09468299221	-1.77021029863	-1.81656049101	-1.70842944517	-1.80358935708	0.0	0.101	0.125	0.121	0.172	0.208	0.131	0.13	0.136	0.157	18.6447627934	18.9992969576	11.3318028888	11.0811441049	9.40743117226	8.7301995181	5.46601318392	5.29318855252	5.70517202114	5.34098880739	3	7.1165	1.4604	
AHCY	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00012007.6	 	P0140753A	46386	QV1_46386	R1	s01	F1	180	1	47716	4	3	3	1	0	0.83	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1155028&representative=IPI00012007.6	135451146.595	121742484.763	74907509.267	76681812.297	67855816.876	64690275.002	74044718.941	55835054.42	65851866.028	68583900.221	P0140753A	1.0	0.898793	0.553022	0.566122	0.500962	0.477591	0.546653	0.412215	0.486167	0.506337	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.153939206356	-0.85459122083	-0.820815105737	-0.997226921588	-1.06615244501	-0.871302753705	-1.27853109115	-1.04047612532	-0.981830183489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.8127669715	15.1111901102	9.29783563578	9.51806960301	8.42254986741	8.02962947357	9.19074246558	6.93048218786	8.1738110455	8.51292263961	3	6.7635	0.7156	
COPE	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00465132.4	 	P0140753A	46386	QV1_46386	R1	s01	F1	104	1	34482	2	1	1	1	0	0.863	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=23595&representative=IPI00465132.4	11909310.41	11074863.788	7370821.865	7647601.911	4764035.97	3743200.554	2487067.961	2168536.55	2494455.868	2170837.35	P0140753A	1.0	0.929933	0.618913	0.642153	0.400026	0.314309	0.208834	0.182087	0.209454	0.182281	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.104801318505	-0.692191469438	-0.639011018656	-1.32183432276	-1.66974451168	-2.2595714805	-2.45730016931	-2.25529465888	-2.45576390452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.3311019486	19.8365010564	13.2020870424	13.6978355933	8.53299926397	6.70455214304	4.45465760844	3.88412700945	4.46789029715	3.88824803725	1	5.9508	n/d	
NIPSNAP3A	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00871176.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	54	2	32277	1	1	1	0	0	0.971	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=67601&representative=IPI00871176.1	16966839.722	14492945.437	13869679.013	13470607.861	11930453.045	10814982.836	13011059.176	10283045.205	24385519.55	21295477.507	P0140753A	1.0	0.854192	0.817458	0.793937	0.703163	0.637419	0.766852	0.606067	1.437246	1.255123	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.227367708514	-0.290783486293	-0.332903562826	-0.508068936125	-0.649686071697	-0.382979925854	-0.722450804119	0.523307015592	0.327828752857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.2721040627	9.62854555226	9.21447174092	8.94934449109	7.92612592811	7.1850511917	8.64403833602	6.83165265492	16.2007845005	14.1478815417	1	6.2796	n/d	
ABHD12	Mername-AA196 putative peptidase	PROTEASE	n/d	transmembrane	n/d	Serine	0	IPI00060569.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	173	1	45097	5	5	5	0	0	0.8348	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=41448&representative=IPI00060569.1	57003240.569	53280921.434	28204579.732	28728903.497	21579702.717	22039178.293	11430600.284	9126621.862	11006831.631	10165106.832	P0140753A	1.0	0.9364	0.494957	0.503987	0.37857	0.390189	0.200525	0.160107	0.191706	0.178325	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0948031604374	-1.01462490016	-0.988541574014	-1.40136800652	-1.35775498806	-2.31814598226	-2.64289170993	-2.38303260381	-2.48741912133	0.0	0.232	0.217	0.202	0.24	0.2	0.17	0.099	0.138	0.118	22.5696694114	21.0958670191	11.1672254785	11.3748244487	8.54419418016	8.72611737872	4.5257930428	3.61356365379	4.35800752202	4.02473786473	5	6.4765	0.8795	
ARPC1B	n/d	n/d	WD40	n/d	n/d	n/d	0	IPI00005160.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	418	1	40950	9	8	9	0	0	0.770111111111	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1160415&representative=IPI00005160.3	291155018.267	257469035.872	135951729.442	133115242.582	127089048.199	109381064.199	114444743.12	76758067.51	94632900.578	99874646.272	P0140753A	1.0	0.884169	0.466842	0.457582	0.435532	0.375722	0.3935	0.263456	0.324977	0.3438	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.177605942285	-1.09899373421	-1.12789779326	-1.19914937251	-1.41226250097	-1.34556445915	-1.92436605857	-1.62159047878	-1.54035855007	0.0	0.138	0.098	0.1	0.135	0.103	0.096	0.09	0.055	0.097	20.2209029811	17.8813898726	9.44193490987	9.24493907602	8.82641600646	7.59658514664	7.9482608993	5.33089707804	6.57231571277	6.93635831716	8	7.1956	0.1802	
SLC23A2	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00295774.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	116	1	70337	3	3	3	0	0	0.937	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1162419&representative=IPI00295774.1	18935941.252	18633866.195	13700370.181	14650973.724	13602899.207	11955243.665	11606023.603	9682976.504	9728101.805	11486502.501	P0140753A	1.0	0.984048	0.723511	0.773712	0.718364	0.631352	0.61291	0.511354	0.513737	0.606598	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0231994056714	-0.466913143749	-0.370131445175	-0.477213042028	-0.663483514303	-0.706252851455	-0.96760570935	-0.960898112707	-0.721187353593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1331031383	13.9076452178	10.2254618465	10.934958023	10.1527130293	8.9229623979	8.66231714724	7.22702419675	7.26070409281	8.57311091031	3	6.0008	0.7542	
SLC44A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00221393.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	1319	1	73302	34	21	29	4	0	0.923586206897	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1154745&representative=IPI00221393.1	1309376774.08	1138180032.93	963790259.372	913513905.083	937139506.711	826280538.092	750092871.979	675121624.237	663217576.497	655647214.142	P0140753A	1.0	0.869599	0.736133	0.698581	0.716116	0.630947	0.573901	0.514588	0.505363	0.500041	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.201577813556	-0.441961647755	-0.517500690028	-0.481734793613	-0.664409272007	-0.80112620664	-0.958510280533	-0.984608053222	-0.999881703857	0.0	0.052	0.06	0.082	0.087	0.104	0.092	0.111	0.133	0.146	14.8247663042	12.8864764782	10.9120351332	10.3428061552	10.6102952614	9.35514980972	8.49255291039	7.64372830214	7.50895065119	7.42323899434	21	8.4307	0.1845	
LBA1	n/d	n/d	Ankyrinrepeat, ANK	n/d	n/d	n/d	0	IPI00847543.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	43	2	336221	1	1	1	0	0	0.692	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1147818&representative=IPI00847543.2	1030989.929	1185922.563	181244.792	0.0	5372.786	76659.938	72063.062	0.0	0.0	0.0	P0140753A	1.0	1.150276	0.175797	0.0	0.005211	0.074356	0.069897	0.0	0.0	0.0	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	0.201980066436	-2.50801764399	n/d	-7.58422402989	-3.74940702758	-3.83862565374	n/d	n/d	n/d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.3952860756	46.4657120777	7.10136444267	0.0	0.210511491323	3.00361821095	2.82350770177	0.0	0.0	0.0	1	4.6356	n/d	
TOR2A	n/d	n/d	AAA	n/d	n/d	n/d	0	IPI00432753.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	80	2	35714	1	1	1	0	0	0.666	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=252703&representative=IPI00432753.2	7907264.522	6882366.856	4247408.533	5119641.848	1653331.712	2012005.09	1515251.375	1190573.927	1786742.781	1629202.293	P0140753A	1.0	0.870385	0.537153	0.647461	0.20909	0.25445	0.191628	0.150567	0.225962	0.206039	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.200274401135	-0.896595018032	-0.627134800623	-2.25780403007	-1.97454590357	-2.38361971696	-2.73152248791	-2.14584791969	-2.27901065174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.2951734901	20.2757767224	12.5130654709	15.0827058744	4.87079304867	5.92746170363	4.4640018762	3.50748683127	5.26382833783	4.79970664449	1	6.1949	n/d	
ARFGEF1	n/d	n/d	Sec7	n/d	n/d	n/d	0	IPI00002188.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	97	1	208767	3	2	2	1	0	0.837	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1148176&representative=IPI00002188.2	9502156.578	7468531.447	1795419.519	2111797.082	603416.571	545003.466	361099.508	337012.165	292120.775	598293.911	P0140753A	1.0	0.785983	0.188949	0.222244	0.063503	0.057356	0.038002	0.035467	0.030743	0.062964	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.347429986069	-2.40393121164	-2.16978362426	-3.97703144068	-4.12391177559	-4.7177808419	-4.81737888567	-5.02359823509	-3.98932899396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.2380543038	31.6264177997	7.60292545283	8.94266527463	2.55524191297	2.30788441347	1.52912041521	1.42711958964	1.23702146047	2.53354937722	2	5.9103	0.7175	
HSPA1A	n/d	n/d	n/d	n/d	DUB*, LSD1*	n/d	0	IPI00304925.5	 	P0140753A	46386	QV1_46386	R1	s01	F1	188	1	70052	4	3	3	1	0	0.838666666667	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1153397&representative=IPI00304925.5	102635489.393	96311679.473	37845389.701	34245317.996	26963886.77	21727465.377	21264303.751	15124772.37	20439519.715	20801453.593	P0140753A	1.0	0.938386	0.368736	0.33366	0.262715	0.211695	0.207183	0.147364	0.199147	0.202673	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0917466052648	-1.43933982007	-1.58354935191	-1.92842951981	-2.23994089999	-2.27102246456	-2.76254396777	-2.32809434814	-2.30277418842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8293929548	24.2379339735	9.52422449483	8.61822533914	6.78577002059	5.46796477957	5.3514048673	3.80632168471	5.14383854599	5.23492333951	3	6.4548	0.5968	
RPL6	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00790342.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	260	1	32872	10	5	7	3	0	0.869571428571	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1159548&representative=IPI00790342.1	263687445.945	257189290.729	124981656.38	120537953.493	126808135.163	103794492.214	69567576.509	52676867.843	40111157.839	34785285.988	P0140753A	1.0	0.976397	0.473703	0.455961	0.481325	0.394366	0.263826	0.198781	0.152116	0.131919	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0344602324719	-1.07794528623	-1.13301766417	-1.05491673612	-1.34239291879	-1.92234134598	-2.33074822791	-2.71675618701	-2.92227572718	0.0	0.082	0.09	0.149	0.085	0.076	0.091	0.1	0.09	0.08	22.081789103	21.5376187406	10.4662494191	10.0941235879	10.6192029248	8.69198789087	5.8257477802	4.41128125061	3.35899998919	2.91299931373	5	7.7271	0.1777	
PKM2	n/d	n/d	Pyrv/PenolPyrv_Kinase_cat, Pyruvate_kinase, PYRUVTKNASE, PYRUVATE_KINASE, PK_C, PK_B_barrel_like, PK	n/d	n/d	n/d	0	IPI00479186.6	 	P0140753A	46386	QV1_46386	R1	s01	F1	1515	1	58062	30	21	25	5	0	0.85796	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1151625&representative=IPI00479186.6	848285109.465	770878287.471	478240002.469	454959363.319	463229165.522	413546833.224	427829235.124	295364334.96	359024335.531	390050312.398	P0140753A	1.0	0.908913	0.564278	0.536984	0.545934	0.487257	0.504768	0.347628	0.423989	0.460257	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.1377858868	-0.825521991822	-0.897048992644	-0.873201545991	-1.0372451833	-0.986307641985	-1.52438380493	-1.23790125899	-1.11948843135	0.0	0.093	0.056	0.074	0.053	0.056	0.062	0.058	0.081	0.082	17.3069715087	15.7276939193	9.75719838142	9.28221968148	9.45094270811	8.43730861271	8.72870253205	6.02611324047	7.3249239868	7.95792542898	21	7.825	0.1789	
UQCRH	n/d	n/d	n/d	n/d	n/d	n/d	0	IPI00296022.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	65	2	10739	1	1	1	0	0	0.834	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1175123&representative=IPI00296022.1	7555688.073	7155881.878	6675939.402	5146615.249	7625970.489	6363533.377	7468910.893	3749848.526	6948953.917	7135510.587	P0140753A	1.0	0.947085	0.883565	0.681158	1.009302	0.842218	0.988515	0.496295	0.919698	0.944389	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0784341828417	-0.178591823463	-0.553938613276	0.0133579174694	-0.247734385572	-0.0166652369132	-1.01073017483	-0.120767891792	-0.0825468573635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4781245017	10.8707641609	10.1416658393	7.81841309748	11.5848931128	9.66707832117	11.3462980861	5.69653323803	10.5564122613	10.8398173812	1	6.7919	n/d	
EPHX1	epoxide hydrolase	PROTEASE	n/d	transmembrane	n/d	Serine	0	IPI00009896.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	97	1	52949	2	2	2	0	0	0.8425	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1156696&representative=IPI00009896.1	26178563.104	22899297.859	12908900.964	11881723.414	12703519.528	13306072.466	11442013.154	9041959.751	20300963.872	18652718.935	P0140753A	1.0	0.874735	0.49311	0.453872	0.485264	0.508281	0.437076	0.345396	0.77548	0.712519	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.193082074618	-1.02001858469	-1.13964260575	-1.0431582592	-0.976301792329	-1.19404393349	-1.53367671965	-0.366838520941	-0.488999609368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.4318756242	14.3735319928	8.10271573128	7.4579724091	7.97380100825	8.35201408644	7.18197313923	5.67549706364	12.7425982881	11.708020657	2	6.5232	0.4635	
TMEM119	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00296147.3	 	P0140753A	46386	QV1_46386	R1	s01	F1	100	2	29203	1	1	1	0	0	0.976	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1172540&representative=IPI00296147.3	73915539.79	71562216.46	45870198.276	44293640.571	46853947.259	41819002.909	32230665.622	28370503.536	25793067.7	30869791.525	P0140753A	1.0	0.968162	0.620576	0.599247	0.633885	0.565767	0.436047	0.383823	0.348953	0.417636	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.0466796248235	-0.688320191367	-0.738777313534	-0.657706965845	-0.821720065069	-1.19744444839	-1.38148692949	-1.51889535998	-1.25968201808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.7389325934	16.2059983728	10.3877771734	10.0307495006	10.610557227	9.47034240442	7.29896501901	6.42479169712	5.84110489939	6.99078111286	1	6.7234	n/d	
SLC31A1	n/d	n/d	n/d	transmembrane	n/d	n/d	0	IPI00006672.1	 	P0140753A	46386	QV1_46386	R1	s01	F1	142	1	21091	4	2	3	1	0	0.85	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=67804&representative=IPI00006672.1	97653669.125	87731181.354	61860731.324	57849317.621	58386656.172	53987679.015	46461928.353	33756388.498	31186194.49	35220023.959	P0140753A	1.0	0.898391	0.633471	0.592393	0.597895	0.552848	0.475783	0.345675	0.319355	0.360663	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.154584619865	-0.6586495199	-0.755373501737	-0.742035948725	-0.855045214408	-1.07162437053	-1.53251182649	-1.64676705656	-1.47127666859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.3116021367	15.5525882457	10.9663915157	10.2552661821	10.3505231375	9.57069230237	8.23656115903	5.98418034351	5.52854793892	6.24364703843	2	7.4777	0.0631	
UTRN	n/d	n/d	efhand_2, efhand_1, ZnF_ZZ, ZZ, ZF_ZZ_2, ZF_ZZ_1, WW_Rsp5_WWP, WW_DOMAIN_2, WW_DOMAIN_1, WW, SPEC, Calponin-homology, CH	n/d	n/d	n/d	0	IPI00009329.2	 	P0140753A	46386	QV1_46386	R1	s01	F1	299	1	394466	6	5	5	1	0	0.869	http://hdb-lims/CP/msexperiment/proteindetailboot/submitFlyPFCparams?msexperiment_id=46386&cluster_id=1147782&representative=IPI00009329.2	94087489.094	87138969.317	15665898.204	13886795.376	9087791.198	8388594.008	5966650.475	3576388.893	5553459.76	5780968.027	P0140753A	1.0	0.925928	0.166504	0.147594	0.096589	0.089246	0.06393	0.038011	0.059024	0.061442	n/d	n/d	n/d	n/d	n/d	n/d	n/d	0.0	-0.111028080755	-2.58637125867	-2.76029402082	-3.37199729211	-3.48606868068	-3.96736309593	-4.7174392094	-4.08255449563	-4.02463101175	0.0	0.063	0.105	0.082	0.067	0.051	0.035	0.038	0.052	0.055	37.765967355	34.9768869619	6.28816653367	5.5740488548	3.64776687121	3.36711469836	2.39496589002	1.435533964	2.22911443405	2.32043443703	5	6.2827	0.4347	
